id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
919129469135794523,The Rox Elizabeth Apartment - Luxury Apt 6,9200271,Mary,,Hobart,-42.87883729467851,147.32173655733186,Entire home/apt,649,2,1,2023-10-01,0.18,8,261,1,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
768926797011345930,Rosetta Heights,156415165,Zac,,Glenorchy,-42.81887,147.24449,Entire home/apt,304,1,73,2024-02-13,4.99,1,312,50,PLN-23-007
1085877824976295839,"Classic Cottage: Near CBD, Hospital & Parking",5266238,Moxxi,,Launceston,-41.447092674674856,147.1442294084923,Entire home/apt,174,2,0,,,113,127,0,DA0019/2024
14475804,Best location in Hobart!  Luxury 4 bedroom w/views,59402305,Brierlie,,Hobart,-42.8757,147.32809,Entire home/apt,450,1,286,2024-03-04,3.16,2,276,27,PLN-19-124
714643547673657978,Le Shack - Freycinet Holiday Houses,25626715,Freycinet Holiday Houses,,Glamorgan/Spring Bay,-42.123512725774766,148.28927238220902,Entire home/apt,312,1,26,2024-02-23,1.51,110,308,12,DA2022/109
632479219358574574,Centrally located 2-bedroom designer townhouse.,70108985,Tanya,,Launceston,-41.435844,147.139893,Entire home/apt,250,2,12,2024-02-03,0.86,1,132,7,Not required
14375165,Anthony's at Highfield,88224481,Audrey,,Circular Head,-40.7443,145.29181,Entire home/apt,200,2,113,2024-03-09,1.30,1,330,11,76708022
34731216,Ulverstone Waterfront Apartments - River View (A),197816616,Sue,,Central Coast,-41.15645,146.1672,Entire home/apt,212,1,77,2024-02-20,1.53,2,261,26,"Exempt: This listing is a hotel, motel, or caravan park"
592373132120783124,"Monte-Vista: Minutes to the City, Views & Parking",5266238,Moxxi,,Launceston,-41.44989,147.15503,Entire home/apt,328,2,56,2024-01-26,2.51,113,17,18,DA0852/2020
46953176,1 bedroom in large block 2 bedroom house near Mona,13284609,Benny,,Glenorchy,-42.84385,147.26377,Private room,69,1,13,2024-03-06,0.34,2,85,9,Exempt: This listing falls under the 'home sharing' exemption
43711947,Villa Giraffe- Wynyard / Burnie - Zoo Villas,180094447,John & Kylie,,Waratah/Wynyard,-40.99189,145.72778,Entire home/apt,155,2,9,2023-11-23,0.21,5,350,2,TBA
1098392102529969627,Budget Bliss,563706076,Maninder,,Launceston,-41.4618429,147.125787,Private room,96,1,1,2024-03-03,1,1,269,1,Exempt: This listing falls under the 'home sharing' exemption
48551812,"""Beauty in a timeless homestead""",391745844,Jennifer,,Meander Valley,-41.49066,146.60439,Entire home/apt,120,2,98,2024-03-09,2.69,1,51,22,Exempt: This listing falls under the 'home sharing' exemption
51848237,Sheffield Dome set in an enchanting  garden.,24844266,Sally And Rex,,Kentish,-41.37214,146.30872,Entire home/apt,300,1,218,2024-03-02,7.81,2,351,70,2020/15
43548083,A1ViewBicheno Apartment,168427741,Karen,,Glamorgan/Spring Bay,-41.87828,148.29842,Entire home/apt,233,1,100,2024-02-06,2.24,1,52,15,DA2020/93
801024918538117751,Island Vista,25626715,Freycinet Holiday Houses,,Glamorgan/Spring Bay,-41.8752555,148.2961789,Entire home/apt,260,2,8,2024-02-17,0.91,110,343,8,DA2022/308
953553630154967899,Number 8B,26516841,Yvonne,,Hobart,-42.8734346,147.3146977,Entire home/apt,199,1,1,2023-12-31,0.42,2,348,1,PLN-18-549
908414923559065089,'Questa' Heritage Cottage,480122603,Sarah,,Kingborough,-43.1211712,147.3609184,Entire home/apt,344,2,21,2024-02-19,2.55,23,341,21,DA-202340
53547783,TASMANIAN HOLIDAY CAMPERVAN,81417225,Gen,,Clarence,-42.94616,147.51888,Entire home/apt,200,7,0,,,1,90,0,Exempt: This listing falls under the 'home sharing' exemption
50352574,the shack @ southport,406663989,Melanie,,Huon Valley,-43.43501,146.96184,Entire home/apt,316,1,62,2024-02-18,1.92,1,328,21,Exempt: This listing falls under the 'home sharing' exemption
29616765,Spacious unit by the beach in sunny Blackmans Bay,5557557,Cynthia,,Kingborough,-43.00177,147.32121,Entire home/apt,129,2,35,2024-03-02,0.67,1,46,17,Exempt: This listing falls under the 'home sharing' exemption
29908119,FARMSTEAD @ 'Sherwood Loves Sally Peak',15493367,Philamae & Stephen,,Glamorgan/Spring Bay,-42.62837,147.70942,Entire home/apt,,1,1,2019-01-01,0.02,1,0,0,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
31226338,2BR deluxe rooms at Ramada Resort,44842282,Monish,,Clarence,-42.85314,147.51257,Entire home/apt,,7,0,,,1,0,0,"Exempt: This listing is a hotel, motel, or caravan park"
31245414,Arcady-by-the-sea,230397652,Dorothy,,Kingborough,-42.984249114990234,147.32162475585938,Entire home/apt,,2,112,2024-02-28,1.79,1,3,25,Exempt: This listing falls under the 'home sharing' exemption
33537975,"Private room & en-suite, Women/Couples ONLY",161337513,Sandy,,Launceston,-41.40513,147.12398,Private room,,1,11,2021-01-17,0.18,1,0,0,Exempt: This listing falls under the 'home sharing' exemption
33956904,IXL 2br Apartment -  Hunter St area,98449822,Sullivans Cove Apartments,,Hobart,-42.88209,147.3371,Entire home/apt,,1,1,2021-11-09,0.04,14,0,0,
35077160,Cute 1840's Cottage walking distance to Dark Mofo,1526207,Jessica,,Hobart,-42.88906,147.32104,Entire home/apt,,2,1,2019-11-16,0.02,2,0,0,Exempt: This listing falls under the 'home sharing' exemption
811829439716497714,"Close to city,Magic Views Hobart",323181091,Ada,,Clarence,-42.8425395,147.3585819,Entire home/apt,,1,5,2023-03-04,0.38,1,84,0,Exempt: This listing falls under the 'home sharing' exemption
836644218248286919,River Retreat luxury spa apartment #1,40665892,Tracey,,Central Coast,-41.16601,146.25355,Entire home/apt,320,1,6,2024-01-27,0.53,3,330,6,DA2023004
4740440,Flat 2/74 Augusta Rd. Hobart,19727116,Peter,,Hobart,-42.86619,147.30052,Entire home/apt,,2,98,2018-02-11,0.88,2,0,0,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
13769548,woodhurst delight,80785120,Mark,,Clarence,-42.8571,147.50145,Entire home/apt,,3,81,2022-01-24,0.89,1,357,0,PDPLANPMTD-2019/004852
45584071,Bay Of Fires Apartments - Suite 7,96784548,Emily,,Break O'Day,-41.32103,148.24919,Private room,,1,11,2024-01-01,0.29,74,340,3,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
39372220,Tranquil unit close to CBD and nature reserve.,109185208,Rosie,,Hobart,-42.88965,147.30581,Entire home/apt,149,120,8,2024-01-01,0.16,1,3,1,Exempt: This listing falls under the 'home sharing' exemption
16590855,Pioneer Lodge Rm5,33329640,Linette,,Dorset,-41.08241,147.93342,Hotel room,,1,15,2022-04-26,0.17,6,356,0,
53158400,Derwent Views,105857814,Sharni,,Clarence,-42.89768,147.41653,Entire home/apt,,3,5,2023-01-05,0.19,2,0,0,Exempt: This listing falls under the 'home sharing' exemption
21937299,Lewisham seaside family home,53672926,Jonathan,,Sorell,-42.8346,147.61423,Entire home/apt,,2,4,2018-01-04,0.05,1,0,0,Exempt: This listing falls under the 'home sharing' exemption
993037044459611947,Hillside Hideaway Water/Mt/City views-Sleeps10,118612901,Lisa & Andrew,,Clarence,-42.892086278674505,147.41584886330338,Entire home/apt,,2,4,2024-02-20,1.07,39,308,4,PDPLANPMTD-2022-030217
24185621,Rocky Bay Cabin,61443994,Anna,,Huon Valley,-43.19542,147.11623,Entire home/apt,,2,7,2019-01-02,0.10,1,0,0,Exempt: This listing falls under the 'home sharing' exemption
27363892,Shakespeare's Wilderness Suite,99447351,Claire,,Circular Head,-40.919,145.42754,Private room,,2,5,2021-04-10,0.08,4,0,0,Exempt: This listing falls under the 'home sharing' exemption
1050910246317971671,"Shore to Adore: Near Beach, Ocean Views & WiFi",5266238,Moxxi,,George Town,-41.00012,147.07057,Entire home/apt,196,2,3,2024-02-10,1.29,113,161,3,DA 2023/123
33449955,Quiet Corner Escape [Unit 1] @ Adventure Bay,84178195,Kerri-Louise & Steve,,Kingborough,-43.35645,147.32379,Entire home/apt,145,2,162,2024-02-28,2.72,2,0,68,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
801146186522363160,TrevallynTreasure! Large home/Spa bath/Views,102668123,Nell,,West Tamar,-41.43506,147.102,Entire home/apt,271,1,93,2024-03-06,7.08,14,0,85,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
704799615085507276,Panorama Cabin - a cosy shack and an epic view (A),96784548,Emily,,Glamorgan/Spring Bay,-41.85509,148.26342,Entire home/apt,156,2,65,2024-03-07,4.00,74,0,40,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
17519224,Whale Cottage Bicheno,27499260,Wendi And Mike,,Glamorgan/Spring Bay,-41.87437,148.30629,Entire home/apt,220,2,344,2024-03-09,4.06,1,0,58,DA2019/00275
52994586,Maxy's By The Sea,58528798,David,,Kingborough,-43.3303087,147.2401501,Entire home/apt,338,1,97,2024-02-20,7.50,14,0,89,"Exempt: This listing is a hotel, motel, or caravan park"
21158106,Bluewater ~ Spectacular ocean views,25626715,Freycinet Holiday Houses,,Glamorgan/Spring Bay,-42.10866,148.24407,Entire home/apt,385,2,73,2024-01-25,0.95,110,0,6,DA2017/00208
7858464,SPA HOUSE - ocean & mountain views - pet friendly,17135971,Kaidan N Jayde,,Dorset,-41.00834,147.39522,Entire home/apt,233,2,391,2024-02-15,3.99,2,0,56,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
15482640,The Roundhouse : Rainforest & Mountains,99401515,Kim,,Meander Valley,-41.6797,146.65772,Entire home/apt,225,1,615,2024-03-09,6.83,4,0,86,Exempt: This listing falls under the 'home sharing' exemption
25750880,Luxury Beach House Orford,193552624,John,,Glamorgan/Spring Bay,-42.5601,147.87381,Entire home/apt,300,2,147,2024-03-09,2.11,1,309,17,DA2019/00237
16678959,Madsen Retreat Whole First Floor Suite,110365837,Christopher,,Central Coast,-41.11594,146.07161,Private room,899,2,9,2023-01-03,0.10,5,314,0,
697887814624137179,"Adorable Studio next to cafe, walk to beach!",207722969,Sophie,,Glamorgan/Spring Bay,-42.55261414865431,147.87570126931152,Entire home/apt,140,1,91,2024-03-06,5.20,3,343,62,DA 2022/00139
45438626,"Derby View Cabins - ""Blazeaway""",44629823,Martyn,,Dorset,-41.14151,147.79619,Entire home/apt,141,2,203,2024-03-09,4.85,2,0,39,PLA/2020/1216
584157678401883648,Derby Bank House Cabin- in the centre of Derby,26505389,Liz,,Dorset,-41.146064,147.800938,Entire home/apt,184,1,84,2024-02-28,3.61,3,0,38,2020/23
40307719,Ally's Place,281358010,Alison,,Devonport,-41.18021,146.32995,Private room,75,1,129,2024-02-24,2.52,1,247,33,Exempt: This listing falls under the 'home sharing' exemption
53995654,Quaint and intimate 1-bed seaside cottage VIEWS!,29064024,Leigh,,Dorset,-41.00954,147.39479,Entire home/apt,174,2,42,2024-02-22,2.64,1,318,25,2022/83 25718 6845581
720377425668767840,"2 Storey, 3 Bedroom Beach House Retreat",30125839,Paige,,King Island,-39.85294,143.85809,Entire home/apt,817,2,8,2024-02-08,0.49,1,345,6,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
45742024,Cloud River Farm. Luxury cottage on the river,89600555,Natalie,,Huon Valley,-43.19939,147.02168,Entire home/apt,325,2,188,2024-02-28,4.57,1,335,30,Exempt: This listing falls under the 'home sharing' exemption
647325579772974393,Comfy fully contained 2 bedroom home in Newtown,111492711,Christabel,,Hobart,-42.8577,147.31517,Entire home/apt,170,2,73,2024-02-25,3.50,1,302,31,Exempt: This listing falls under the 'home sharing' exemption
488471,"Sisters Beach House, Sisters Beach",2417230,Angela,,Waratah/Wynyard,-40.91154,145.54623,Entire home/apt,400,2,78,2024-01-01,0.62,1,345,4,DA13/2009
33209388,The BoltHole,25626715,Freycinet Holiday Houses,,Glamorgan/Spring Bay,-42.12185,148.29323,Entire home/apt,457,2,84,2024-03-01,1.44,110,295,8,DA 2018/00192
23553030,Woodlands Cabin.Great Lakes wilderness. Miena,56428874,Michael And Maryanne,,Central Highlands,-41.96691,146.68289,Entire home/apt,180,2,102,2024-02-11,1.54,3,135,15,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
1058792568597408205,Comfortable and private - in a coastal community!,432404082,Wendy,,Tasman,-43.0932042645773,147.7442664566696,Entire home/apt,131,2,0,,,1,65,0,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
26134380,Allure - Bicheno,16836695,Suite Space Co.,,Glamorgan/Spring Bay,-41.87034,148.29492,Entire home/apt,300,2,90,2024-02-16,1.36,30,86,32,DA 2017/00265
22052219,"Green Ponds Guest House ""Settlers"" Single Room",38521873,Sonia,,King Island,-39.93156,143.85213,Private room,175,1,4,2024-02-17,0.07,7,359,1,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
935018075562775451,B e a c h H o u s e X I V,96784548,Emily,,Glamorgan/Spring Bay,-41.8663966,148.2816858,Entire home/apt,299,2,25,2024-03-02,3.44,74,0,25,320/4447
40333576,Studio on Burgess,311544296,Mark,,Glamorgan/Spring Bay,-41.879,148.30343,Entire home/apt,144,2,223,2024-03-07,4.27,2,283,46,DA 2019/00297
1058964634133470377,Woodland Room at Marraway Farm,162974126,Anthony,,West Tamar,-41.250443210799354,146.89953668347897,Private room,80,1,19,2024-03-09,12.95,2,211,19,Exempt: This listing falls under the 'home sharing' exemption
29633587,The End Of The Road Accomodation,180996168,Shelley,,Huon Valley,-43.58042,146.88605,Entire home/apt,300,2,77,2024-02-08,1.21,1,27,5,Exempt: This listing falls under the 'home sharing' exemption
50406321,Sea View Sanctuary - 3 Bedroom home away from home,373187802,Jill,,Dorset,-41.004646,147.392792,Entire home/apt,200,7,33,2023-12-31,1.04,6,172,7,Exempt: This listing falls under the 'home sharing' exemption
21300803,The Bus Hideaway.,87849968,Emma,,George Town,-41.23206,146.95916,Entire home/apt,197,1,278,2024-02-26,4.00,1,145,67,Exempt: This listing falls under the 'home sharing' exemption
583483734811941501,Sea-Moor Cottage,63961315,Sea-Moor,,Circular Head,-40.76327,145.29498,Entire home/apt,300,2,31,2024-02-27,1.72,1,277,17,DA2022/051
49619871,The Mariner Absolute Beachfront Experience,38519780,Maree,,Break O'Day,-41.50834,148.27355,Entire home/apt,395,2,55,2024-02-17,1.64,1,171,13,DA 066-18
35263284,Briar Lane - Unit 2,212882155,Susan,,Northern Midlands,-41.57204,147.25567,Entire home/apt,198,2,145,2024-03-08,2.50,3,347,43,76704181
43502014,Birdhouse Studio 2 - An Architectural Experience,346940147,Alan,,Launceston,-41.45401,147.13098,Entire home/apt,291,1,304,2024-02-19,6.64,2,0,74,DA0133/2018
18246028,"Quirky Griffon apartment , The Folly , at Werndee.",13426857,Robyn,,Hobart,-42.86846,147.309,Entire home/apt,128,3,45,2022-11-23,0.55,3,38,0,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
654853314028484460,Adorable 2-bedroom holiday home with free parking,465518937,Cosmin,,Clarence,-42.80006093372868,147.29181911534423,Entire home/apt,170,2,24,2024-02-16,1.16,1,350,7,Exempt: This listing falls under the 'home sharing' exemption
16795842,47Sqm waterview Self-contained Studio 47平米的独立海景公寓,21308507,Vicki,,Kingborough,-42.95122,147.34274,Private room,95,2,93,2020-03-14,1.07,1,69,0,Exempt: This listing falls under the 'home sharing' exemption
43128451,Luxury Hobart Waterfront Apartment with views!,59402305,Brierlie,,Hobart,-42.88192,147.33425,Entire home/apt,550,2,82,2024-03-03,1.91,2,326,21,PDPLANPMTP-2019-005756
16125104,"New Norfolk Apartments  ""UPPER DECK""",34953008,Veronica,,Derwent Valley,-42.78328,147.04814,Entire home/apt,285,2,23,2024-02-25,0.26,6,319,2,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
749568534409493331,Ananuka,17908497,Owen,,Glamorgan/Spring Bay,-41.87361,148.29699,Entire home/apt,205,3,30,2024-02-25,2.27,1,7,23,Exempt: This listing falls under the 'home sharing' exemption
39954649,Montagu Apartments Top Level - Hobart,24501263,Justin,,Hobart,-42.86022,147.30238,Entire home/apt,153,2,59,2024-03-07,1.12,6,64,39,PLN-19-647
19252020,"Cosy Studio, ""The Maid"" easy walking to City",50252947,Robert,,Hobart,-42.89357,147.32274,Entire home/apt,152,1,399,2024-03-07,4.89,2,0,81,18236
9683638,Hideaway - Sleep Under The Stars,3962339,Rebecca,,Hobart,-42.892673,147.322938,Entire home/apt,173,1,700,2024-03-03,7.02,5,168,22,PLN 15 00606 01
1075686578277831464,Ocean Breeze - Foodies Delight - Scamander,401616388,Casey,,Break O'Day,-41.45043686156358,148.26718739574056,Entire home/apt,196,2,0,,,21,318,0,DA 275-2023
2315956,"Garden studio, river & park. Free parking. Wi-Fi.",11806700,Andrew And Liz,,Hobart,-42.89613,147.33265,Entire home/apt,122,2,239,2024-03-08,3.22,1,54,61,Exempt: This listing falls under the 'home sharing' exemption
23365695,Gibson's Mill 2br apartment - Morrison Street,98449822,Sullivans Cove Apartments,,Hobart,-42.88028,147.33659,Entire home/apt,292,1,17,2023-06-12,0.24,14,288,2,"Exempt: This listing is a hotel, motel, or caravan park"
706973358276336743,The Pines,477323214,Tiarni,,Break O'Day,-41.64357,148.29802,Entire home/apt,200,2,21,2024-02-27,1.26,2,299,11,DA137-2019
1044753520141251064,Home in Lenah Vally Close to CBD,86395561,Lily,,Hobart,-42.868317554486964,147.28790944989981,Entire home/apt,158,2,9,2024-03-09,3.42,1,247,9,PLN23216
704603794441558614,Second Wind,477323214,Tiarni,,Break O'Day,-41.64346,148.2966,Entire home/apt,250,2,21,2024-02-03,1.39,2,304,15,DA137-19
30302490,Ocean Dreams,227583474,Saskia,,Glamorgan/Spring Bay,-41.8767,148.29927,Entire home/apt,119,1,434,2024-02-22,6.82,6,348,74,Exempt: This listing falls under the 'home sharing' exemption
45818878,Monty's Lakeside Cottage at Twin Lakes Retreat,371461056,Bryan,,Glamorgan/Spring Bay,-42.617172,147.730141,Entire home/apt,250,1,162,2024-03-05,4.14,3,335,36,DA05025
936550744366490368,Charming Cottage Near the City with Parking,5266238,Moxxi,,Launceston,-41.44926831350807,147.1366017977192,Entire home/apt,182,2,1,2024-02-14,1,113,176,1,Exempt: This listing falls under the 'home sharing' exemption
12577072,"The Garden House BnB 
 Please come stay with us",27801696,Veronica (Millie),,Glenorchy,-42.84759,147.30369,Entire home/apt,100,2,333,2024-02-29,3.55,1,0,60,
700022093715517600,Warwick St Cottage,184740804,Maria,,Hobart,-42.87407,147.32425,Entire home/apt,206,1,15,2024-02-24,1.81,2,176,15,PLN­-21-­560
23365705,Salamanca Battery Point - 2br apartment,98449822,Sullivans Cove Apartments,,Hobart,-42.8871802,147.3341337,Entire home/apt,361,1,5,2023-11-04,0.09,14,321,2,"Exempt: This listing is a hotel, motel, or caravan park"
22068138,Garden Cottage,159903506,Bruce,,Hobart,-42.90459,147.33411,Private room,107,2,162,2024-03-04,2.14,1,0,32,Exempt: This listing falls under the 'home sharing' exemption
